feature,coefficient,abs_coefficient
вруч,0.2035336440475898,0.2035336440475898
try,0.203522871009872,0.203522871009872
лоу,0.20346991432417458,0.20346991432417458
ясн,0.2034688574859977,0.2034688574859977
 des,0.20341406770758788,0.20341406770758788
ожу,-0.20333335371615788,0.20333335371615788
aко,0.20331379445003006,0.20331379445003006
каде,-0.20316910640381508,0.20316910640381508
nno,-0.2031631120052437,0.2031631120052437
"m, ",-0.20306871608822682,0.20306871608822682
нкто,-0.2030643369783205,0.2030643369783205
жeд,0.20302704107075709,0.20302704107075709
огин,-0.20299575705157233,0.20299575705157233
yпaк,0.2029379527217086,0.2029379527217086
нeй,0.20290841210482474,0.20290841210482474
"нда,",-0.20285568337137996,0.20285568337137996
обд,0.20285289414850802,0.20285289414850802
нoг,0.2028205246942294,0.2028205246942294
ᴄт ,0.20280174774892432,0.20280174774892432
ene,-0.20272779245707995,0.20272779245707995
едe,0.20270025349977122,0.20270025349977122
дрo,0.2026499171028794,0.2026499171028794
tain,-0.20264907381871922,0.20264907381871922
сдал,0.2025887508083424,0.2025887508083424
зг ,-0.2025828595322728,0.2025828595322728
eдн,0.2025713715037131,0.2025713715037131
a6,0.20256989197430827,0.20256989197430827
оздн,-0.2025233700391032,0.2025233700391032
амой,0.2024855676181513,0.2024855676181513
яютс,-0.20245596071507363,0.20245596071507363
траб,-0.20244417959324523,0.20244417959324523
 Me,0.20244019775053923,0.20244019775053923
огор,-0.2024158534634292,0.2024158534634292
pter,-0.20239444885325814,0.20239444885325814
жия,-0.20235558723161937,0.20235558723161937
ояс,-0.20218854959604723,0.20218854959604723
недe,0.2021446097861895,0.2021446097861895
тoл,-0.2021338076065981,0.2021338076065981
исно,-0.20204547468574913,0.20204547468574913
евер,-0.20200684299650892,0.20200684299650892
удем,0.20195032597688334,0.20195032597688334
"си, ",-0.20193391571425762,0.20193391571425762
омов,0.2019337512408082,0.2019337512408082
жл,-0.20193267737895904,0.20193267737895904
робл,-0.20191216016414956,0.20191216016414956
pы ,0.20184393189515853,0.20184393189515853
 sc,-0.2018242372531126,0.2018242372531126
иол,-0.20181951488126437,0.20181951488126437
 фac,0.20176675445381423,0.20176675445381423
"дят,",-0.2017378095301408,0.2017378095301408
абaш,0.20172179861927325,0.20172179861927325
задa,0.2016193696886646,0.2016193696886646
 Обо,-0.20160811502667994,0.20160811502667994
ткл,-0.20155957590275395,0.20155957590275395
 yпa,0.20155523089775476,0.20155523089775476
рбур,0.20144013278465067,0.20144013278465067
 кр,-0.2014380877650626,0.2014380877650626
 оми,-0.20143770883164966,0.20143770883164966
ецки,0.20139904340358813,0.20139904340358813
Гд,-0.20136347422834544,0.20136347422834544
 max,0.20136137293331538,0.20136137293331538
 убы,-0.20131068701518326,0.20131068701518326
ратн,-0.20127847059365622,0.20127847059365622
йон,0.2012596383319804,0.2012596383319804
пац,0.20124536870108858,0.20124536870108858
оной,-0.20121805404932802,0.20121805404932802
f ,-0.20115470381793846,0.20115470381793846
паш,0.20103408996116262,0.20103408996116262
олом,-0.2010290041225305,0.2010290041225305
ефиц,0.20102731066871748,0.20102731066871748
леба,0.20096102337546834,0.20096102337546834
oder,-0.20094218142306394,0.20094218142306394
дсто,-0.2009293860443641,0.2009293860443641
эф,-0.20089200456917425,0.20089200456917425
св,-0.20088589183388156,0.20088589183388156
 i,-0.20083361338398767,0.20083361338398767
 r,0.20081819877796256,0.20081819877796256
дрей,-0.20079360093575233,0.20079360093575233
ages,-0.20078802511828514,0.20078802511828514
окат,0.20073468101896577,0.20073468101896577
нок,0.20072783287544949,0.20072783287544949
рядк,-0.20071466452945927,0.20071466452945927
сон,0.2006724492624611,0.2006724492624611
илы ,-0.20062043250771824,0.20062043250771824
 Гд,-0.2006075980178377,0.2006075980178377
 Аа,-0.2005749762889498,0.2005749762889498
а6σ,0.20057257993900135,0.20057257993900135
а6σт,0.20056835546209742,0.20056835546209742
ies ,-0.20052793329798474,0.20052793329798474
юто ,-0.2004701390384827,0.2004701390384827
нкт ,0.2004137244429937,0.2004137244429937
сше,0.2003310640215539,0.2003310640215539
 мот,-0.20032368852179677,0.20032368852179677
иник,0.2003184718940422,0.2003184718940422
зиса,-0.20031104658719953,0.20031104658719953
рент,-0.2003049978836484,0.2003049978836484
жид,0.20028949922986464,0.20028949922986464
аньш,0.2001400456130501,0.2001400456130501
ные ,0.20013633510510434,0.20013633510510434
нске,-0.20012263874821132,0.20012263874821132
джа,-0.20011533731650133,0.20011533731650133
 gol,0.19999266899883736,0.19999266899883736
crol,-0.1999112271887081,0.1999112271887081
дон,0.19989442702657048,0.19989442702657048
зоше,-0.19987105470099242,0.19987105470099242
ие.,0.19977382290486193,0.19977382290486193
 лам,-0.19975237279688018,0.19975237279688018
ахар,-0.19971570049310639,0.19971570049310639
сеп,-0.19964445977282905,0.19964445977282905
 обс,0.19963285328852468,0.19963285328852468
айф ,0.19962234789017783,0.19962234789017783
тод ,-0.19960438754068016,0.19960438754068016
σ6,0.19959800441896394,0.19959800441896394
ото,-0.1995977576787964,0.1995977576787964
оcл,0.1995215549771143,0.1995215549771143
опли,-0.19936279336822976,0.19936279336822976
итие,-0.19934224760780417,0.19934224760780417
 Ког,0.19931176059637312,0.19931176059637312
 vir,-0.19928882434221715,0.19928882434221715
вep,0.19928662897930194,0.19928662897930194
 сда,0.1992766694069186,0.1992766694069186
жeдн,0.1992731388919244,0.1992731388919244
Очен,-0.19925541795365684,0.19925541795365684
 Каж,0.19916839421804192,0.19916839421804192
mate,-0.19911020722904002,0.19911020722904002
eль ,0.1990902501519356,0.1990902501519356
ебле,-0.1990861626740341,0.1990861626740341
aco,-0.19901666594696368,0.19901666594696368
аруб,-0.1990046783719201,0.1990046783719201
ремл,-0.19894691751554125,0.19894691751554125
tu,-0.19886288033909766,0.19886288033909766
гибш,0.19885284620025834,0.19885284620025834
 320,-0.19882683079649774,0.19882683079649774
 Ма,0.19880502243392878,0.19880502243392878
шaба,0.19871283821089886,0.19871283821089886
 аст,0.19864821554624515,0.19864821554624515
дaч,0.19863898118005419,0.19863898118005419
исс,-0.19862600249331064,0.19862600249331064
кб ,-0.19843665534889618,0.19843665534889618
тeр,0.1984272399851297,0.1984272399851297
 in,0.1984160436501563,0.1984160436501563
йл,0.19840494375075707,0.19840494375075707
vate,-0.1984048542887015,0.1984048542887015
воды,0.1983774584900859,0.1983774584900859
ждый,-0.19824619041099956,0.19824619041099956
ец ,-0.19821475487255674,0.19821475487255674
"рит,",-0.19809858930463983,0.19809858930463983
нб,-0.19807776028555968,0.19807776028555968
атак,-0.19806658336861138,0.19806658336861138
уры,0.1978965527248703,0.1978965527248703
ссо,-0.197846646741822,0.197846646741822
биp,0.19769674617494043,0.19769674617494043
едви,0.19769592392755347,0.19769592392755347
тись,0.19768960297903923,0.19768960297903923
ook ,-0.19762372505461898,0.19762372505461898
 поc,0.1976223983414579,0.1976223983414579
сезо,0.1975813809787343,0.1975813809787343
hub ,0.19756615187124424,0.19756615187124424
дающ,0.19755910864566578,0.19755910864566578
аче ,-0.19755387850950276,0.19755387850950276
япо,-0.19753419139595169,0.19753419139595169
oзмo,0.1975210123060752,0.1975210123060752
 сбр,-0.1975204452503052,0.1975204452503052
обеж,-0.1974568681873001,0.1974568681873001
лтор,-0.19741023382685108,0.19741023382685108
 миг,0.19736772039573727,0.19736772039573727
 pyк,0.19732404916254861,0.19732404916254861
ошла,-0.1972591848831511,0.1972591848831511
"вый,",-0.1972455103075329,0.1972455103075329
"тка,",0.19723385807228477,0.19723385807228477
"та,",-0.1972290575045123,0.1972290575045123
 1т,0.19719565957725135,0.19719565957725135
икви,0.19716786895195115,0.19716786895195115
лау,0.1971514065394316,0.1971514065394316
read,-0.19710248803958738,0.19710248803958738
стн,0.19708723869760664,0.19708723869760664
xtv,-0.1970565584328532,0.1970565584328532
лσж,0.19700894331486252,0.19700894331486252
 Ис,0.19695277439066164,0.19695277439066164
ешив,-0.19680886995986088,0.19680886995986088
едпр,0.196793996777232,0.196793996777232
ёзн,0.19677465924842333,0.19677465924842333
пepe,0.19671972029045987,0.19671972029045987
рый ,0.19667742722793982,0.19667742722793982
емет,0.19667686361183098,0.19667686361183098
лαт,0.19660214902850057,0.19660214902850057
ордо,-0.1965157116075184,0.1965157116075184
lid,-0.19650204946008148,0.19650204946008148
олег,-0.19646275898873347,0.19646275898873347
ons ,0.19638623861114782,0.19638623861114782
 App,0.1963740419541958,0.1963740419541958
evel,0.19635855554499032,0.19635855554499032
боп,-0.1963574463289866,0.1963574463289866
тьем,-0.19633129573049365,0.19633129573049365
полт,-0.1962959097143432,0.1962959097143432
йм ,0.19628579182570222,0.19628579182570222
ланы,-0.19623341918070375,0.19623341918070375
Каж,0.19622374026465644,0.19622374026465644
ᴄлσ,0.19620698506497522,0.19620698506497522
lev,-0.1961601334305021,0.1961601334305021
ьше ,0.19613593581244088,0.19613593581244088
щило,-0.19611087457405407,0.19611087457405407
боди,-0.19610985623371502,0.19610985623371502
омба,0.1960557987602949,0.1960557987602949
одах,0.19605473561865436,0.19605473561865436
олну,0.19604418712092206,0.19604418712092206
indi,-0.19601041598439511,0.19601041598439511
иси ,0.19600196273905132,0.19600196273905132
рла,-0.1959695752744436,0.1959695752744436
ижае,-0.19583471245989517,0.19583471245989517
воде,0.19580905309441085,0.19580905309441085
кш,0.19571123228829904,0.19571123228829904
ах,-0.19569109200065246,0.19569109200065246
аш ,0.1956019102787369,0.1956019102787369
чс,-0.1955335908580447,0.1955335908580447
исы ,0.1954835236212075,0.1954835236212075
челo,0.19542668372952798,0.19542668372952798
вайс,-0.195392118410469,0.195392118410469
есня,0.19534982715455906,0.19534982715455906
фина,0.19522856090165733,0.19522856090165733
rei,-0.19519130142727156,0.19519130142727156
попр,0.19517115748337968,0.19517115748337968
мает,0.19511507400059608,0.19511507400059608
кий,-0.19509275499895948,0.19509275499895948
ибш,0.19508691446213522,0.19508691446213522
 сч,-0.19505186800069368,0.19505186800069368
гнор,0.19502665285275464,0.19502665285275464
пите,-0.19501296476604427,0.19501296476604427
озбу,0.19499833680401435,0.19499833680401435
тайв,-0.19498913117463001,0.19498913117463001
мeны,0.1949807589727023,0.1949807589727023
множ,0.19496721884336182,0.19496721884336182
табн,-0.19492396271150975,0.19492396271150975
утор,-0.19484618706912493,0.19484618706912493
апаз,-0.19483266346883807,0.19483266346883807
ivi,-0.19481861151059598,0.19481861151059598
зрыв,-0.19476161917481644,0.19476161917481644
"вда,",-0.19476042798032003,0.19476042798032003
рие,0.19474211977459355,0.19474211977459355
oxo,0.1946823284955698,0.1946823284955698
жиме,0.19466642538524453,0.19466642538524453
 тин,0.1946527494530908,0.1946527494530908
riz,-0.19461456572586705,0.19461456572586705
 нев,0.19460258781952208,0.19460258781952208
паро,-0.1945803025334644,0.1945803025334644
 мр,0.19451808834341372,0.19451808834341372
rub,-0.19443346784549756,0.19443346784549756
аpаб,0.19439838923693115,0.19439838923693115
ощи ,0.19434045220468038,0.19434045220468038
обна,-0.1943297036637623,0.1943297036637623
ᴄли ,0.19425839512123816,0.19425839512123816
каже,0.19421836334455214,0.19421836334455214
рьт,-0.19415177301421002,0.19415177301421002
ицие,-0.19410647269059528,0.19410647269059528
"ро,",-0.19408428319293633,0.19408428319293633
бидн,-0.19406173201635848,0.19406173201635848
017,0.1940137146005748,0.1940137146005748
жном,0.19393992323610107,0.19393992323610107
 хра,-0.19386700158581105,0.19386700158581105
ort ,-0.19385336855134852,0.19385336855134852
кои,-0.19383239588185827,0.19383239588185827
Боле,0.19382269883990236,0.19382269883990236
pивe,0.19378821506852228,0.19378821506852228
"ту,",-0.19378591642314574,0.19378591642314574
щин ,0.19371142975449662,0.19371142975449662
ull ,-0.19369392615209366,0.19369392615209366
 pук,0.19360096229863782,0.19360096229863782
илил,-0.19353467703821914,0.19353467703821914
ильм,0.1934815891081087,0.1934815891081087
афич,0.1934705749194795,0.1934705749194795
atio,-0.19343643391028803,0.19343643391028803
течк,-0.19343527408529074,0.19343527408529074
oti,-0.1933750379562071,0.1933750379562071
слe ,0.19337311489985695,0.19337311489985695
 mu,-0.19328993872896816,0.19328993872896816
тейл,-0.1932410340462484,0.1932410340462484
ясь ,-0.19321543080640954,0.19321543080640954
 лук,-0.193214856270578,0.193214856270578
рвон,-0.19305343874058603,0.19305343874058603
earn,-0.1930529218218857,0.1930529218218857
пакo,0.19300562756000733,0.19300562756000733
акoв,0.19300562756000733,0.19300562756000733
ceм ,0.19295763318677073,0.19295763318677073
"ню, ",-0.19291376662583895,0.19291376662583895
 Ор,0.19274104433741826,0.19274104433741826
ивым,-0.19265964957864815,0.19265964957864815
дяще,-0.19259042429359474,0.19259042429359474
poin,-0.1925694150545074,0.1925694150545074
зчик,0.19256047058831247,0.19256047058831247
ᴍσ,0.192538652446528,0.192538652446528
ждё,0.19252513271940142,0.19252513271940142
рра,-0.19230595153259572,0.19230595153259572
rent,0.19228423221198399,0.19228423221198399
тeль,0.1922371112819169,0.1922371112819169
ефа,0.19221242529664004,0.19221242529664004
никo,0.19219020475530976,0.19219020475530976
сяч,-0.19217259401631887,0.19217259401631887
тажн,-0.19214370918255524,0.19214370918255524
лняю,0.19194049489185921,0.19194049489185921
"хо, ",-0.19185792549932384,0.19185792549932384
щeни,0.19184197817918688,0.19184197817918688
илли,-0.1917898465349846,0.1917898465349846
ынок,0.1917704561675325,0.1917704561675325
Укра,0.19165455105706872,0.19165455105706872
мия,-0.1915825646130138,0.1915825646130138
ub ,-0.1915658503061943,0.1915658503061943
скок,-0.19149488937497644,0.19149488937497644
ori,0.1914259600157433,0.1914259600157433
Appl,0.19137901768944302,0.19137901768944302
 клу,-0.19137384744497704,0.19137384744497704
Жи,-0.1913158074586817,0.1913158074586817
oчн,0.1913009882683271,0.1913009882683271
мах ,0.19126337094471307,0.19126337094471307
тла,0.191252682174225,0.191252682174225
цузс,-0.19106928058485623,0.19106928058485623
 cpa,0.19105211829058513,0.19105211829058513
вoд,0.19101955842080862,0.19101955842080862
тpyд,0.19100213178859113,0.19100213178859113
шинг,-0.19099851095276987,0.19099851095276987
 ur,-0.190993536223783,0.190993536223783
poд,0.19099242889106535,0.19099242889106535
 ног,-0.19099208215839023,0.19099208215839023
 рyк,0.19098046304425195,0.19098046304425195
